Maladie,Sponsor,Statut,Titre,URL
Pancreatic Cancer,Information provided by Instituto do Cancer do Estado de São Paulo (Responsible Party),Recruiting,Study Details | NCT04877340 | Comparation Between Needles for EUS,https://clinicaltrials.gov/study/NCT04877340?cond=Pancreatic%20Cancer&viewType=Card&page=24&rank=240
Pancreatic Cancer,Information provided by Tianjin Medical University Cancer Institute and Hospital (Responsible Party),Recruiting,Study Details | NCT04808687 | Neoadjuvant Nab-Paclitaxel and S,https://clinicaltrials.gov/study/NCT04808687?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=241
Pancreatic Cancer,"Information provided by Sarah Rodriguez, Oregon Health and Science University (Responsible Party)",Completed,Study Details | NCT00680420 | DNA Microarray Study of Pancreas Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00680420?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=242
Pancreatic Cancer,"Information provided by Tarita Thomas, Loyola University (Responsible Party)",Recruiting,Study Details | NCT02599662 | Intraoperative Radiation Therapy for Resectable Pancreas Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT02599662?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=243
Pancreatic Cancer,"Information provided by Saleh Khairy Saleh MD, Minia University (Responsible Party)",Recruiting,Study Details | NCT07139236 | Preoperative EUS Elastography for Pancreatic Texture and POPF Prediction After PD | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT07139236?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=244
Pancreatic Cancer,Information provided by Institut Bergonié (Responsible Party),Inconnu,Study Details | NCT06705335 | Convertases and Pancreatic Cancer: Cohort of Patients Treated for Pancreatic Adenocarcinoma | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06705335?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=245
Pancreatic Cancer,"Information provided by Ryan Nipp, Massachusetts General Hospital (Responsible Party)",Completed,Study Details | NCT03798769 | Supportive Oncology Care at Home for Patients With Pancreatic Cancer Receiving Preoperative FOLFIRINOX | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03798769?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=246
Pancreatic Cancer,"Information provided by Dr. M. D'hondt, General Hospital Groeninge (Responsible Party)",Completed,Study Details | NCT05110573 | Single-centre Propensity Score,https://clinicaltrials.gov/study/NCT05110573?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=247
Pancreatic Cancer,"Information provided by Mehdi Mohamadnejad, University of Tehran (Responsible Party)",Completed,Study Details | NCT04975620 | Comparison of Two Types of Biopsy Needles for EUS,https://clinicaltrials.gov/study/NCT04975620?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=248
Pancreatic Cancer,"Information provided by An Tai, Medical College of Wisconsin (Responsible Party)",Completed,Study Details | NCT02173353 | Feasibility of Using Ultrasound to Track Respiration Motion | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT02173353?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=249
Pancreatic Cancer,"Information provided by University Hospital, Montpellier (Responsible Party)",Recruiting,Study Details | NCT04370574 | Discovery of Soluble Biomarkers for Pancreatic Cancer Using Innovative All,https://clinicaltrials.gov/study/NCT04370574?cond=Pancreatic%20Cancer&viewType=Card&page=25&rank=250
Pancreatic Cancer,"Information provided by Richard Frank, Nuvance Health (Responsible Party)",Recruiting,Study Details | NCT03250078 | A Pancreatic Cancer Screening Study in Hereditary High Risk Individuals | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03250078?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=251
Pancreatic Cancer,"Information provided by TingBo Liang, Zhejiang University (Responsible Party)",Recruiting,Study Details | NCT06572813 | Bortezomib Combined with PD,https://clinicaltrials.gov/study/NCT06572813?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=252
Pancreatic Cancer,"Information provided by Marker Therapeutics, Inc. (Responsible Party)",Inconnu,Study Details | NCT06549751 | MT,https://clinicaltrials.gov/study/NCT06549751?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=253
Pancreatic Cancer,"Information provided by Benhua Xu, Fujian Medical University Union Hospital (Responsible Party)",Recruiting,Study Details | NCT04289792 | Split,https://clinicaltrials.gov/study/NCT04289792?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=254
Pancreatic Cancer,Information provided by Aronex Pharmaceuticals,Active,Study Details | NCT00081549 | Aroplatin and Gemcitabine in Patients With Advanced Pancreatic Cancer Resistant to Standard Therapies | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00081549?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=255
Pancreatic Cancer,"Information provided by carsten palnaes hansen, Rigshospitalet, Denmark (Responsible Party)",Completed,Study Details | NCT04237441 | The Results of Pancreatic Operations After the Implementation of Multidisciplinary Team Conference (MDT): | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT04237441?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=256
Pancreatic Cancer,Information provided by AdventHealth (Responsible Party),Recruiting,Study Details | NCT04085055 | Fine Needle Biopsy of Solid Pancreatic Mass Lesions | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT04085055?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=257
Pancreatic Cancer,Information provided by Celgene (Responsible Party),Completed,Study Results | NCT02301143 | Phase 2 Nab®,https://clinicaltrials.gov/study/NCT02301143?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=258&tab=results
Pancreatic Cancer,Information provided by Celgene (Responsible Party),Completed,Study Details | NCT02301143 | Phase 2 Nab®,https://clinicaltrials.gov/study/NCT02301143?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=258
Pancreatic Cancer,"Information provided by Mandana Kamgar, MD, Medical College of Wisconsin (Responsible Party)",Recruiting,Study Details | NCT06228599 | Molecular Profile-related Individualized Targeted Therapy in Resected Pancreatic Cancer With High,https://clinicaltrials.gov/study/NCT06228599?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=259
Pancreatic Cancer,Information provided by UNC Lineberger Comprehensive Cancer Center (Responsible Party),Recruiting,Study Details | NCT06252545 | Promoting CT Engagement for Pancreatic Cancer With App | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06252545?cond=Pancreatic%20Cancer&viewType=Card&page=26&rank=260
Pancreatic Cancer,"Information provided by NING LI, Cancer Institute and Hospital, Chinese Academy of Medical Sciences (Responsible Party)",Inconnu,Study Details | NCT06255912 | Clinical Trial for Advanced or Metastatic Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06255912?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=261
Pancreatic Cancer,"Information provided by Mohamed Othman, Baylor College of Medicine (Responsible Party)",Completed,"Study Details | NCT04165018 | Prospective Study FNB, Is It Time To Abandon Cytological Assessment | ClinicalTrials.gov",https://clinicaltrials.gov/study/NCT04165018?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=262
Pancreatic Cancer,"Information provided by Mina Melad Boshra Yosef, Assiut University (Responsible Party)",Inconnu,Study Details | NCT06206382 | Surgical Results of Resection of Locally Advanced Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06206382?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=263
Pancreatic Cancer,"Information provided by The University of Texas Health Science Center, Houston",Recruiting,Study Details | NCT00178763 | Hyperthermia With Chemotherapy for Locally Advanced or Metastatic Pancreas Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00178763?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=264
Pancreatic Cancer,"Information provided by Jinbo Yue, Shandong Cancer Hospital and Institute (Responsible Party)",Recruiting,Study Details | NCT06050317 | Sintilimab Combined With Chemotherapy and Radiotherapy in Patients With Inoperable Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06050317?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=265
Pancreatic Cancer,Information provided by GlobeImmune (Responsible Party),Completed,"Study Details | NCT00300950 | Safety and Efficacy of the Therapeutic Vaccine GI-4000 in Combination With Gemcitabine Versus Placebo for the Treatment of Non-metastatic, Post",https://clinicaltrials.gov/study/NCT00300950?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=266
Pancreatic Cancer,Information provided by Assaf-Harofeh Medical Center (Responsible Party),Recruiting,Study Details | NCT03838029 | Perioperative Intervention to Reduce Metastatic Processes in Pancreatic Cancer Patients Undergoing Curative Surgery | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03838029?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=267
Pancreatic Cancer,"Information provided by Bryan Allen, University of Iowa (Responsible Party)",Terminated,Study Details | NCT01419483 | Ketogenic Diet With Concurrent Chemoradiation for Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT01419483?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=268
Pancreatic Cancer,"Information provided by Jong-Ho Won, Soonchunhyang University Hospital (Responsible Party)",Inconnu,Study Details | NCT06172634 | A Single-center Clinical Study to Evaluate the Safety and Efficacy of Autologous Bone Marrow-derived DCs(CellgramDC-WT1) and Immune Checkpoint Inhibitors in Patients With Metastatic Pancreatic Cancer Who Have Failed First,https://clinicaltrials.gov/study/NCT06172634?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=269
Pancreatic Cancer,"Information provided by Guilherme Rezende, Universidade Federal do Rio de Janeiro (Responsible Party)",Completed,Study Details | NCT04002778 | Rapid On,https://clinicaltrials.gov/study/NCT04002778?cond=Pancreatic%20Cancer&viewType=Card&page=27&rank=270
Pancreatic Cancer,Information provided by Ipsen (Responsible Party),Completed,Study Results | NCT00842348 | Study of Lanreotide Autogel 120 mg in Patients With Non-functioning Entero,https://clinicaltrials.gov/study/NCT00842348?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=271&tab=results
Pancreatic Cancer,Information provided by Ipsen (Responsible Party),Completed,Study Details | NCT00842348 | Study of Lanreotide Autogel 120 mg in Patients With Non-functioning Entero,https://clinicaltrials.gov/study/NCT00842348?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=271
Pancreatic Cancer,Information provided by Case Comprehensive Cancer Center (Responsible Party),Recruiting,Study Details | NCT05720338 | Is Intraperitoneal Drainage Necessary Following Distal Pancreatectomy? | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05720338?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=272
Pancreatic Cancer,"Information provided by Tommaso Farolfi, Fondazione Policlinico Universitario Campus Bio-Medico (Responsible Party)",Completed,Study Details | NCT05959213 | Preoperative CA 19.9 Level Predicts Lymph Node Metastasis in Resectable Adenocarcinoma of the Head of the Pancreas. | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05959213?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=273
Pancreatic Cancer,"Information provided by Bin Cheng, Huazhong University of Science and Technology (Responsible Party)",Inconnu,Study Details | NCT03803930 | Comparing of a 22G EUS Procore Fine Needle Biopsy Device and a 20G EUS Procore Fine Needle Biopsy Device | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03803930?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=274
Pancreatic Cancer,"Information provided by University Health Network, Toronto (Responsible Party)",Recruiting,Study Details | NCT05927298 | Province of Ontario Strategy for Personalized Management of Pancreatic Cancer Trial | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05927298?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=275
Pancreatic Cancer,Information provided by Azienda USL Reggio Emilia - IRCCS (Responsible Party),Completed,Study Details | NCT01673906 | 68-Ga-labeled Octreotide Analogues PET in Duodenal,https://clinicaltrials.gov/study/NCT01673906?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=276
Pancreatic Cancer,Information provided by Radboud University Medical Center (Responsible Party),Active,Study Details | NCT05880472 | Percutaneous Holmium Injection in Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05880472?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=277
Pancreatic Cancer,"Information provided by Song Cheol Kim, Asan Medical Center (Responsible Party)",Recruiting,Study Details | NCT03665571 | Evaluation of Killing Activity of Expanded Natural Killer Cells From Blood in Patients With Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03665571?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=278
Pancreatic Cancer,Information provided by Eli Lilly and Company (Responsible Party),Completed,Study Results | NCT00839332 | A Study for Participants With Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00839332?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=279&tab=results
Pancreatic Cancer,Information provided by Eli Lilly and Company (Responsible Party),Completed,Study Details | NCT00839332 | A Study for Participants With Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00839332?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=279
Pancreatic Cancer,"Information provided by Charing Chong, MD, Chinese University of Hong Kong (Responsible Party)",Recruiting,Study Details | NCT03766659 | EUS-FNB With MOSE vs EUS,https://clinicaltrials.gov/study/NCT03766659?cond=Pancreatic%20Cancer&viewType=Card&page=28&rank=280
Pancreatic Cancer,Information provided by Abramson Cancer Center at Penn Medicine (Responsible Party),Recruiting,Study Details | NCT05743049 | Collection of Circulating Biomarkers in Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05743049?cond=Pancreatic%20Cancer&viewType=Card&page=29&rank=281
Pancreatic Cancer,Information provided by Seagen Inc. (Cascadian Therapeutics Inc.) (Responsible Party),Terminated,Study Details | NCT00417287 | Phase II Study of PX,https://clinicaltrials.gov/study/NCT00417287?cond=Pancreatic%20Cancer&viewType=Card&page=29&rank=282
Pancreatic Cancer,Information provided by Institut du Cancer de Montpellier - Val d'Aurelle (Responsible Party),Recruiting,Study Details | NCT06144762 | Precision Imaging for Early Detection and Targeted Treatment Monitoring in Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06144762?cond=Pancreatic%20Cancer&viewType=Card&page=29&rank=283
Pancreatic Cancer,Information provided by Radboud University Medical Center (Responsible Party),Recruiting,Study Details | NCT03469726 | Contrast-enhanced Diffusion,https://clinicaltrials.gov/study/NCT03469726?cond=Pancreatic%20Cancer&viewType=Card&page=29&rank=284
Pancreatic Cancer,Information provided by RenJi Hospital (Responsible Party),Recruiting,Study Details | NCT06602037 | ImmunoPET Imaging of Pancreatic Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06602037?cond=Pancreatic%20Cancer&viewType=Card&page=29&rank=285
Pancreatic Cancer,Information provided by Instituto do Cancer do Estado de São Paulo (Responsible Party),Recruiting,Study Details | NCT02896803 | Fluorouracil and Oxaliplatin as First,https://clinicaltrials.gov/study/NCT02896803?cond=Pancreatic%20Cancer&viewType=Card&page=29&rank=286
