Cancer,Trial_ID,Title,Sponsor,Status,URL
Pancreatic Cancer,NCT05253313,Magnetic Resonance Imaging for Better Selection of Pancreatic Cancer Patients for Surgery: A Randomized Clinical Trial,Information provided by University of Aarhus (Responsible Party),Inconnu,https://clinicaltrials.gov/study/NCT05253313?cond=Pancreatic%20Cancer&viewType=Card&page=30&rank=298
Pancreatic Cancer,NCT05170802,Pancreatic Cancer & Surgical Resection,Information provided by Methodist Health System (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT05170802?cond=Pancreatic%20Cancer&viewType=Card&page=30&rank=299
Pancreatic Cancer,NCT05191498,Intratumoral Holmium Microspheres Brachytherapy for Patients With Pancreatic Cancer,Information provided by Radboud University Medical Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT05191498?cond=Pancreatic%20Cancer&viewType=Card&page=30&rank=300
Leukemia,NCT02333058,Treosulfan,Information provided by medac GmbH (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02333058?cond=Leukemia&viewType=Card&page=1&rank=1
Leukemia,NCT05756322,The Safety and Tolerability of LBS,"Information provided by Lin BioScience, Inc (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT05756322?cond=Leukemia&viewType=Card&page=1&rank=2
Leukemia,NCT01826214,Study of Efficacy and Safety of LDE225 in Adult Patients With Relapsed/Refractory Acute Leukemia,Information provided by Novartis (Novartis Pharmaceuticals) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01826214?cond=Leukemia&viewType=Card&page=1&rank=3&tab=results
Leukemia,NCT00796562,Safety Study of Bone Marrow Transplant Using Mismatched Tissue Followed by Chemotherapy,Information provided by Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00796562?cond=Leukemia&viewType=Card&page=1&rank=4&tab=results
Leukemia,NCT00780104,Sirolimus in Combination With MEC in High Risk Myeloid Leukemias,Information provided by Abramson Cancer Center at Penn Medicine (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00780104?cond=Leukemia&viewType=Card&page=1&rank=5
Leukemia,NCT06226571,A Study of SNDX,Information provided by Syndax Pharmaceuticals (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT06226571?cond=Leukemia&viewType=Card&page=1&rank=6
Leukemia,NCT07211958,Study of Revumenib in Combination With Intensive Chemotherapy in Newly Diagnosed Acute Myeloid Leukemia (AML) With a NPM1 Mutation,Information provided by Syndax Pharmaceuticals (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT07211958?cond=Leukemia&viewType=Card&page=1&rank=7
Leukemia,NCT03594955,First in Human Testing of Dose,"First in Human Testing of Dose-escalation of SAR440234 in Patients With Acute Myeloid Leukemia, Acute Lymphoid Leukemia and Myelodysplastic Syndrome",Completed,https://clinicaltrials.gov/study/NCT03594955?cond=Leukemia&viewType=Card&page=1&rank=8&tab=results
Leukemia,NCT03466944,PUMA (Paediatric Osseous Marrow Assessment),"Information provided by Nandita deSouza, Institute of Cancer Research, United Kingdom (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT03466944?cond=Leukemia&viewType=Card&page=1&rank=9
Leukemia,NCT01313689,Ofatumumab vs Physician's Choice in Subjects With Bulky Fludarabine,Information provided by Novartis (Novartis Pharmaceuticals) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01313689?cond=Leukemia&viewType=Card&page=1&rank=10&tab=results
Leukemia,NCT01239108,Study of SGI,"Information provided by Astex Pharmaceuticals, Inc. (Responsible Party)",Withdrawn,https://clinicaltrials.gov/study/NCT01239108?cond=Leukemia&viewType=Card&page=2&rank=11
Leukemia,NCT00380653,Safety and Pharmacology Study of Sapacitabine to Treat Advanced Leukemias or Myelodysplastic Syndromes,"Information provided by Cyclacel Pharmaceuticals, Inc. (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT00380653?cond=Leukemia&viewType=Card&page=2&rank=12
Leukemia,NCT01334060,WT1 Immunity Via DNA Fusion Gene Vaccination in Haematological Malignancies by Intramuscular Injection Followed by Intramuscular Electroporation,Information provided by University Hospital Southampton NHS Foundation Trust (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01334060?cond=Leukemia&viewType=Card&page=2&rank=13
Leukemia,NCT05304754,"""Phase I / II Study on Infusion of Natural Killer Cells After Haploidentical Transplantation in Pediatric Patients""",Information provided by Instituto de Investigación Hospital Universitario La Paz (Responsible Party),Active,https://clinicaltrials.gov/study/NCT05304754?cond=Leukemia&viewType=Card&page=2&rank=14
Leukemia,NCT01339988,Busulfan and Cyclophosphamide Instead of Total Boby Irradiation (TBI) and Cyclophosphamide for Hematological Malignancies Hematocrit (HCT),Information provided by Tel-Aviv Sourasky Medical Center,Inconnu,https://clinicaltrials.gov/study/NCT01339988?cond=Leukemia&viewType=Card&page=2&rank=15
Leukemia,NCT07200882,What is the Impact of TKI on Thyroid Function in CML Patients?,"Information provided by Esraa salah sayed gaber, Assiut University (Responsible Party)",Inconnu,https://clinicaltrials.gov/study/NCT07200882?cond=Leukemia&viewType=Card&page=2&rank=16
Leukemia,NCT01453062,Phase IV Observational Study in Chronic Lymphocytic Leukemia,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01453062?cond=Leukemia&viewType=Card&page=2&rank=17
Leukemia,NCT02177812,A Phase I Dose Escalation Study of GSK2879552 in Subjects With Acute Myeloid Leukemia (AML),Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02177812?cond=Leukemia&viewType=Card&page=2&rank=18&tab=results
Leukemia,NCT04175587,"Randomized,International Multi-center Clinical Trial of RIF Plus RA for Non-high","Information provided by Xiaojun Huang,MD, Peking University People's Hospital (Responsible Party)",Inconnu,https://clinicaltrials.gov/study/NCT04175587?cond=Leukemia&viewType=Card&page=2&rank=19
Leukemia,NCT01621724,WT1 TCR Gene Therapy for Leukaemia: A Phase I/II Safety and Toxicity Study,Information provided by Cell Medica Ltd (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01621724?cond=Leukemia&viewType=Card&page=2&rank=20
Leukemia,NCT00993538,Leukemia Cell Cultures for Research of New Anti,"Information provided by University Hospital, Strasbourg, France",Recruiting,https://clinicaltrials.gov/study/NCT00993538?cond=Leukemia&viewType=Card&page=3&rank=21
Leukemia,NCT01110031,Ofatumumab Cardiac Repolarization (QTc) Study in Fludarabine,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01110031?cond=Leukemia&viewType=Card&page=3&rank=22
Leukemia,NCT00748189,Ofatumumab + Chlorambucil vs Chlorambucil Monotherapy in Previously Untreated Patients With Chronic Lymphocytic Leukemia,Information provided by Novartis (Novartis Pharmaceuticals) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00748189?cond=Leukemia&viewType=Card&page=3&rank=23&tab=results
Leukemia,NCT01051063,Evaluation of a New Anti,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01051063?cond=Leukemia&viewType=Card&page=3&rank=24&tab=results
Leukemia,NCT00725283,Evaluation of a New Anti,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00725283?cond=Leukemia&viewType=Card&page=3&rank=25&tab=results
Leukemia,NCT01890746,A Safety and Efficacy Study of Eltrombopag in Subjects With AML,Information provided by Novartis (Novartis Pharmaceuticals) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01890746?cond=Leukemia&viewType=Card&page=3&rank=26&tab=results
Leukemia,NCT00824265,Ofatumumab Added to Fludarabine-Cyclophosphamide vs Fludarabine,Information provided by Novartis (Novartis Pharmaceuticals) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00824265?cond=Leukemia&viewType=Card&page=3&rank=27&tab=results
Leukemia,NCT01563055,"A Phase I/II, Open",Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01563055?cond=Leukemia&viewType=Card&page=3&rank=28&tab=results
Leukemia,NCT01077622,"A Phase I/II, a Single Arm, Open",Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01077622?cond=Leukemia&viewType=Card&page=3&rank=29&tab=results
Leukemia,NCT01808326,"A Phase II, Open Label, Single Arm, Multicenter Study of Chlorambucil in Japanese Previously Untreated Patients With Chronic Lymphocytic Leukemia",Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01808326?cond=Leukemia&viewType=Card&page=3&rank=30&tab=results
Leukemia,NCT00349349,HuMax-CD20 in B-Cell Chronic Lymphocytic Leukemia (B,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00349349?cond=Leukemia&viewType=Card&page=4&rank=31&tab=results
Leukemia,NCT00802737,Efficacy and Safety of Ofatumumab Retreatment and Maintenance Treatment in Patients With B,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00802737?cond=Leukemia&viewType=Card&page=4&rank=32&tab=results
Leukemia,NCT02660762,Modified MRCUKALLⅫ/ECOGE2993 Regimen for ALL,"Information provided by dr. luyue, Sun Yat-sen University (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT02660762?cond=Leukemia&viewType=Card&page=4&rank=33
Leukemia,NCT06845592,Safely Delivered Targeted High-dose Irradiation Followed by Adoptive Immunotherapy with Regulatory and Conventional T Cells to Increase Potency of Hematopoietic Stem Cell Transplantation in High,"Information provided by Antonio Pierini, University Of Perugia (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT06845592?cond=Leukemia&viewType=Card&page=4&rank=34
Leukemia,NCT01039376,Ofatumumab Maintenance Treatment vs No Further Treatment in Relapsed CLL Responding to Induction Therapy,Ofatumumab Maintenance Treatment vs No Further Treatment in Relapsed CLL Responding to Induction Therapy (PROLONG),Completed,https://clinicaltrials.gov/study/NCT01039376?cond=Leukemia&viewType=Card&page=4&rank=35&tab=results
Leukemia,NCT06928909,Leukemia Adapted Protocol,"Information provided by Casey McAtee, Baylor College of Medicine (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT06928909?cond=Leukemia&viewType=Card&page=4&rank=36
Leukemia,NCT00410163,Ofatumumab With Fludarabine and Cyclophosphamide in B,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00410163?cond=Leukemia&viewType=Card&page=4&rank=37&tab=results
Leukemia,NCT02452099,Impact of DMSO Concentrations on Hematopoietic Recovery After Autologous HSC Transplantation.,"Information provided by Sebastian Giebel, Maria Sklodowska-Curie National Research Institute of Oncology (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT02452099?cond=Leukemia&viewType=Card&page=4&rank=38
Leukemia,NCT04629443,Phase I/II Trial of S64315 Plus Azacitidine in Acute Myeloid Leukaemia,Information provided by Servier (Institut de Recherches Internationales Servier) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT04629443?cond=Leukemia&viewType=Card&page=4&rank=39&tab=results
Leukemia,NCT01428427,Combination Study of GSK1120212 With Gemcitabine in Subjects With Solid Tumors,Information provided by GlaxoSmithKline (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01428427?cond=Leukemia&viewType=Card&page=4&rank=40
Leukemia,NCT05893836,Real,Information provided by Novartis (Novartis Pharmaceuticals) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT05893836?cond=Leukemia&viewType=Card&page=5&rank=41
Leukemia,NCT01031641,Refinement of the Patient-Reported Outcomes Version of the Common Terminology Criteria for Adverse Events (PRO,Information provided by National Institutes of Health Clinical Center (CC) (National Cancer Institute (NCI)) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01031641?cond=Leukemia&viewType=Card&page=5&rank=42
Leukemia,NCT07062250,Feasibility and Safety of Home Blood Count Measurement and Transfusions in Patients With Acute Myeloid Leukemia,"Information provided by Iben Husted Nielsen, Rigshospitalet, Denmark (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT07062250?cond=Leukemia&viewType=Card&page=5&rank=43
Leukemia,NCT07036250,Clinical Study of U32 in Patients With Acute Myeloid Leukemia,"Information provided by Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT07036250?cond=Leukemia&viewType=Card&page=5&rank=44
Leukemia,NCT00502385,Phase I AZD2171 in Patients With Relapsed or Refractory AML and Elderly Patients With DeNovo or Secondary AML,Information provided by AstraZeneca,Completed,https://clinicaltrials.gov/study/NCT00502385?cond=Leukemia&viewType=Card&page=5&rank=45
Leukemia,NCT06326697,Bioequivalence of Azacitidine 300 mg Film,Information provided by Hikma Pharmaceuticals LLC (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT06326697?cond=Leukemia&viewType=Card&page=5&rank=46
Leukemia,NCT07249476,Study of NK Cells in the Monitoring of Patients With Acute Leukemia or Myelodysplasia,Information provided by Nantes University Hospital (Responsible Party),Inconnu,https://clinicaltrials.gov/study/NCT07249476?cond=Leukemia&viewType=Card&page=5&rank=47
Leukemia,NCT07238907,A Multi-center Retrospective Study of INO Treating B,"Information provided by Jin Wang, Ruijin Hospital (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT07238907?cond=Leukemia&viewType=Card&page=5&rank=48
Leukemia,NCT06345365,MA+AZA Regimen for the Treatment of Newly Diagnosed Acute Myeloid Leukemia (AML),Information provided by Zhongnan Hospital (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT06345365?cond=Leukemia&viewType=Card&page=5&rank=49
Leukemia,NCT02058888,Amplification and Selection of Antimicrobial Resistance in the Intestine,"Information provided by Dr. Matthias Willmann, University Hospital Tuebingen (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT02058888?cond=Leukemia&viewType=Card&page=5&rank=50
Leukemia,NCT00464217,Treatment of the Acute Myeloblastic Leukaemia in Patients Over 65 Years,Information provided by PETHEMA Foundation,Completed,https://clinicaltrials.gov/study/NCT00464217?cond=Leukemia&viewType=Card&page=6&rank=51
Leukemia,NCT02844257,Transfusion Dependency at Diagnosis and Transfusion Intensity During Initial Chemotherapy Are Associated With Poorer Outcomes in Adult Acute Myeloid Leukaemia,Information provided by Hospices Civils de Lyon (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02844257?cond=Leukemia&viewType=Card&page=6&rank=52
Leukemia,NCT06783478,NK Cell Infusion for Remission Consolidation in AML: A Phase II Trial,Information provided by Hospital de Clinicas de Porto Alegre (Responsible Party),Inconnu,https://clinicaltrials.gov/study/NCT06783478?cond=Leukemia&viewType=Card&page=6&rank=53
Leukemia,NCT04106076,Phase I Study of UCART123 in Patient With Adverse Genetic Risk Acute Myeloid Leukemia,Information provided by Cellectis S.A. (Responsible Party),Withdrawn,https://clinicaltrials.gov/study/NCT04106076?cond=Leukemia&viewType=Card&page=6&rank=54
Leukemia,NCT01521611,Targeted Radiotherapy in HSCT for Poor Risk Haematological Malignancy,Information provided by University Hospital Southampton NHS Foundation Trust (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01521611?cond=Leukemia&viewType=Card&page=6&rank=55
